ID,NU_NOTA_LC
123,616.4319156227135
124,502.3208178842348
125,574.9919323809606
126,490.1313395165301
127,483.91522325839037
128,520.7189020383931
129,538.3982949777798
130,531.2187826795229
131,471.07489392056993
132,575.4563444738842
133,494.1986359130491
134,510.8966253446935
135,560.4749191755352
136,591.4537070524553
137,512.9839603339827
138,466.9325160124749
139,481.2773189627105
140,495.01229442579495
141,491.2029174177955
142,495.6781304852106
143,520.6234106494209
144,535.2615511925807
145,605.2958852481546
146,669.3017443737148
147,562.7922999009294
148,497.85474290584625
149,581.08384600423
150,625.7888210184884
151,474.5660677955778
152,600.9052985339401
153,533.1968025415446
154,546.2007719935895
155,561.58402825715
156,460.7032980311838
157,484.08838536451987
158,463.3320251673241
159,626.0135104594415
160,613.5618336676596
161,638.4190409566112
162,591.4850995696897
163,433.3087720753217
164,454.7772252619108
165,508.1582510175236
166,551.1955577050662
167,566.6938189980956
168,585.1905289900253
169,596.4143540795396
170,604.191856183844
171,428.8466347929168
172,600.223243569235
173,468.7608104590644
174,577.6011456007552
175,482.55528105546756
176,597.184251959744
177,514.8821431570607
178,571.4035893315264
179,570.0763807967419
180,485.4867509172538
181,503.8226867115628
182,512.4752810647128
183,509.31133770507716
184,504.2868534331078
185,588.6324722008808
186,492.6900625705605
187,627.6674040134228
188,489.2494994660827
189,494.8736867482493
190,525.904932780956
191,487.8001745954494
192,524.6348424385496
193,610.5260779371846
194,581.4275932969865
195,537.8721902377979
196,483.03740802391246
197,585.3270344929016
198,531.0370963445229
199,553.6922050612311
200,465.0251849041567
201,615.7807926328967
202,557.1059895118408
203,448.0509119618199
204,544.6561397904152
205,448.72428768200604
206,536.9124604818494
207,446.89341209454403
208,585.2794052061811
209,620.7410952603107
210,476.723122744806
211,534.1495031232283
212,544.4990891886158
213,483.6799018998388
214,535.4319994989323
215,606.9941282010167
216,570.4862527196137
217,484.59433396411987
218,542.7932721462676
219,549.8242538430856
220,520.4351819704808
221,474.93878945266755
222,526.383477463301
223,522.2647897980565
224,491.57588114454256
225,540.3100817520815
226,571.6603529696467
227,610.3281576889339
228,623.2841933736743
229,574.1731420706052
230,442.7387723893317
231,556.100469546188
232,455.4782958951707
233,533.8562632773167
234,587.1852730699122
235,504.65356826303497
236,535.7347356121983
237,470.44146940327494
238,475.131936913404
239,520.7015137741141
240,596.3075633395523
241,620.5433656975757
242,505.81983155917356
243,519.5797583746785
244,636.9937982993641
245,531.6291211007117
246,593.5535948659812
247,494.5755848511141
248,455.8497978807144
249,563.6550389619632
250,592.512522467969
251,549.9605070070471
252,428.804106394811
253,557.5384521480958
254,462.6733966792298
255,495.9842485160121
256,576.2779464744693
257,578.0591430637306
258,472.9624431565114
259,551.0406714589374
260,461.49531242610095
261,447.72013125725135
262,500.557593075478
263,484.9446706637845
264,536.6397960598315
265,497.5553279703878
266,566.9651028779433
267,472.89558836236955
268,457.07780254318277
269,450.06423886560094
270,598.5862334498369
271,443.7230141383987
272,487.88740295224227
273,598.1284691161485
274,519.4300164887565
275,570.3980766189691
276,473.5475326259952
277,601.4995750135305
278,531.9870413811766
279,550.6999235710169
280,565.1328680489363
281,517.574074391922
282,543.0414771898621
283,563.860187027458
284,578.3490846813708
285,483.5683495618017
286,620.8503062430075
287,480.15434407426665
288,483.0265295977645
289,436.3338340308894
290,488.68387470746876
291,512.3935563197485
292,428.36053553326155
293,597.1177174169327
294,433.4906982626461
295,634.0578903377965
296,514.0328755386221
297,471.22281293137905
298,564.0057622297518
299,633.9523767218265
300,603.7236891257586
301,471.1812475618895
302,496.3051035761212
303,610.0628506065779
304,531.9803063177364
305,563.6814394353587
306,519.5123285007938
307,612.932990028906
308,541.7635751666417
309,589.3298801604697
310,594.5410125904826
311,608.4152547367358
312,428.83426421363765
313,443.3537368036998
314,576.0505162385492
315,643.6919938917493
316,471.50922238326376
317,525.7669449188601
318,449.0806196687704
319,582.1260835324306
320,471.697990902697
321,586.9987541834831
322,626.7834991362768
323,596.4374854760688
324,564.30420222262
325,473.8794529214554
326,571.1105085016328
327,580.8992001181109
328,484.63167394680084
329,478.0220572306002
330,537.6851795179491
331,604.031285862651
332,594.3963036920361
333,502.5140915397343
334,530.3585612741488
335,477.03024743450095
336,573.88348932016
337,497.92496075078776
338,440.5982487802087
339,451.21492410514145
340,554.4156275837173
341,508.04604894232943
342,489.37921408299997
343,455.2381282219614
344,471.5765426931769
345,566.913081702042
346,496.2311828765806
347,571.4316384437404
348,609.4024936358359
349,604.4889843115672
350,544.430484880077
351,575.8497592843587
352,559.5300717456421
353,572.751680465114
354,587.6846696940096
355,516.768174127825
356,430.8373739649892
357,495.4268643751825
358,583.4031964524182
359,580.4048859073914
360,521.7015294403138
361,490.7705504893866
362,581.2466536266658
363,483.538222664982
364,594.5940515557124
365,505.06185091056415
366,468.70880408057604
367,594.2532105952486
368,502.7488927010452
369,506.94507265730874
370,465.6721766868095
371,556.5520609553269
372,448.25631932876234
373,500.07181726538073
374,514.1876895969218
375,519.7772817867449
376,449.3950480157731
377,517.6587768140727
378,518.9677428067504
379,453.27998738541436
380,483.37819390258335
381,475.8544110511582
382,436.7000891281901
383,476.60700253535185
384,538.9921325006122
385,604.1392437428564
386,532.6539325577195
387,656.1032218759341
388,606.828551459761
389,440.1885220609624
390,505.6710525093324
391,475.08682089305
392,514.40728487115
393,450.98019207568996
394,551.9935943395968
395,456.43252898091606
396,608.298037605763
397,425.49641054730347
398,593.3921773422243
399,611.1023385655025
400,452.0716593659477
401,528.875715694221
402,534.9954061858178
403,486.32207265306135
404,574.5658401063091
405,470.1525336692419
406,512.7072220238173
407,503.3889829118284
408,662.0259233569061
409,442.8804198385374
410,516.5098656057631
411,618.3565488347098
412,558.48310929531
413,540.1156899204234
414,535.6706514863308
415,591.2853228723552
416,523.5525587029149
417,652.2936358968482
418,455.59438123328215
419,471.12455930359056
420,487.2267670884649
421,478.03970621834065
422,545.4774204138456
423,550.2231972116615
424,586.3409585012897
425,592.1169518478403
426,587.6884643770899
427,546.7303915949071
428,546.030701121214
429,510.9492521662257
430,601.4305267499778
431,511.14176817423225
432,498.52876313228103
433,437.49739299840775
434,473.7542135002975
435,483.8119604660285
436,498.41532156964314
437,572.8753643677118
438,583.0800654708148
439,609.1790766507999
440,469.33714060917566
441,483.21644053649095
442,589.0955003080273
443,461.98469399606705
444,539.6571165071995
445,515.9299760535292
446,490.08724356573833
447,586.5385314864482
448,514.4986862444676
449,560.998324776955
450,503.7027698406196
451,502.42308874672744
452,528.2263924718237
453,514.676635279578
454,627.688042100711
455,454.29627485322044
456,476.071132177762
457,588.6148818392868
458,542.2235522649468
459,513.7115127859223
460,522.4654201531848
461,548.2503614834101
462,462.67395499625735
463,470.2145391986002
464,515.8190859824929
465,533.739468924303
466,579.5159273615395
467,585.7046232069313
468,445.17532292966024
469,478.40542708873954
470,479.87899922601684
471,509.90290444073935
472,561.3943755813012
473,589.2135944080464
474,566.9059759951543
475,482.4687817025202
476,504.5602870032229
477,445.5056265956837
478,535.2423016427012
479,463.61295467192826
480,547.9604370479227
481,445.90220756477845
482,540.7349416043808
483,527.3635252918987
484,547.1604890446756
485,530.971182932295
486,565.3074462227694
487,504.2776817889248
488,615.042888585807
489,580.682233145636
490,554.7106561212967
491,496.9420562534864
492,454.72289061732715
493,502.1895077523102
494,494.10204272472595
495,485.3120985105145
496,601.0766662664604
497,572.5884113987161
498,623.3827491688754
499,534.5555232280697
500,567.4034000126263
501,499.4498162759097
502,446.58046550149567
503,514.4654161543646
504,543.4901537634055
505,504.72176266240325
506,590.1162037642143
507,588.4950224878655
508,645.2376346608986
509,449.34137730402585
510,583.093981256749
511,670.2904155882562
512,478.2587133369642
513,515.156625330172
514,583.340936773006
515,597.0014373725634
516,453.8434295237922
517,480.8629940956482
518,565.8645388352134
519,517.8018118968365
520,486.7336171451152
521,499.4009982058754
522,549.6017770653563
523,436.6238733561587
524,539.6485340162421
525,532.7977656004664
526,648.3444902545934
527,569.0556501228615
528,540.9156004913754
529,479.68207104300546
530,469.33509588003477
531,559.6416295724518
532,638.7695882163696
533,603.7604808595263
534,571.9721073143133
535,516.4179181071701
536,456.9858843435824
537,457.51758621083866
538,481.0641227273744
539,465.6788958998465
540,592.8300342983925
541,660.6553912096555
542,535.3609123830859
543,632.1640425365832
544,510.5221833143857
545,445.8372093694857
546,546.6194380682751
547,473.09021305701583
548,604.5920313080213
549,519.0880573559097
550,539.999623870053
551,633.6873330760944
552,512.869789078959
553,609.3316514003451
554,589.1159151683388
555,608.3886454268284
556,525.3934143321636
557,591.3461173948136
558,471.42603560451016
559,478.583390996515
560,467.13676035793065
561,613.4178895720663
562,518.6438528580106
563,494.1238102985335
564,524.1001033952182
565,540.3765289584859
566,517.7908581656156
567,526.6001904434354
568,666.6316364738369
569,558.5333852618318
570,481.3564083507501
571,596.4386552782609
572,620.0536584157322
573,466.09388676185034
574,548.8764143965105
575,544.5895724083954
576,595.8807184759992
577,584.3284789741367
578,531.7730761616976
579,665.7427563499263
580,476.6196850865122
581,490.2160240984106
582,587.849141334076
583,536.9067233764213
584,613.7421708480629
585,596.1723084285569
586,629.2835786103013
587,460.1791365418871
588,491.6874498916306
589,576.4544413289301
590,639.3533053732806
591,618.9369623793245
592,507.3554660756822
593,470.1686791501414
594,470.38994124134507
595,492.2378103317205
596,579.8735019078119
597,548.172236033887
598,592.1189857816506
599,602.6730198203943
600,540.8276006112709
601,453.48957843126715
602,464.06688966163733
603,531.7350763111324
604,483.0639558015968
605,480.2648243632945
606,551.7713005776806
607,451.6730904733583
608,558.3702046482097
609,606.1415502185698
610,574.7251207435268
611,537.4670070253052
612,449.68010877908165
613,495.86598532759905
614,487.85099870080927
615,538.6090191711752
616,622.077151437617
617,573.5347619528426
618,492.51188268105574
619,461.51120672081674
620,444.8857324958106
621,478.0608752724042
622,459.72674729566967
623,535.3871948925076
624,479.74540293705724
625,556.6141332465583
626,452.98296140512366
627,558.9677498912357
628,509.98665846634725
629,502.72924714586185
630,535.0452844835544
631,555.0392785758465
632,505.1586422644007
633,502.81878760132486
634,541.5540332646772
635,589.2094211052056
636,538.5025672878039
637,480.1851904070618
638,633.3228137679795
639,636.812185592004
640,495.2432326516719
641,553.2500701085593
642,551.4013348830241
643,471.6066099087606
644,489.6603952910004
645,497.4187555929182
646,570.4065544478163
647,531.7120532819181
648,459.80350573962863
649,465.5058314606908
650,568.7671591194735
651,565.4829307849405
652,571.6440872677309
653,541.741475821491
654,585.0756895733476
655,587.3873922621668
656,573.7839479531707
657,491.041283099173
658,464.93689889303306
659,578.3970177686986
660,484.5720028614935
661,554.805855603543
662,487.77258912005755
663,613.8059116928011
664,554.8608375977918
665,596.3369524654465
666,497.7936662312154
667,611.1578194781575
668,570.1569385186017
669,521.4920855584979
670,461.1911989524913
671,645.6507293940937
672,547.0763141832111
673,576.9480992506063
674,488.8074486390431
675,481.18782754542
676,546.4893750134669
677,491.9654782267946
678,581.2724773580132
679,547.2189870184775
680,528.7355035313774
681,503.0045977227418
682,444.291972482844
683,588.9821592952002
684,481.1977304641877
685,602.4132221793558
686,483.06497069774576
687,522.5828513704358
688,475.5468079715613
689,587.9541830797642
690,495.7038928823613
691,458.6784606672463
692,436.51845611230414
693,603.6001861071969
694,489.15601081570986
695,516.5612862514197
696,533.7462483014256
697,471.8885370354182
698,589.7637769566641
699,575.7208800606555
700,535.0816551590594
701,558.4503006428888
702,620.6850549994645
703,508.09105526930097
704,576.5298356045641
705,620.2586419521965
706,632.5310068554625
707,462.1557979678586
708,460.4445486064438
709,534.9675927192051
710,633.7491253347685
711,479.0175645064929
712,457.58437145159473
713,503.5704456643184
714,587.1029787670421
715,491.60481262021176
716,471.05107903294106
717,454.49352582247354
718,530.37994698957
719,563.5460017419484
720,515.4759667197999
721,512.2895436232477
722,509.7592777816146
723,459.23253087189966
724,466.69003209195904
725,653.7503807862777
726,450.2551757150421
727,553.6420506866366
728,573.2599188964529
729,631.089048463285
730,455.0443134218487
731,499.5601256949913
732,570.6283889302583
733,497.5204670983657
734,609.5887563296659
735,562.2636317666662
736,619.3383678944517
737,615.9371178243246
738,646.2243957778397
739,511.60486192335486
740,531.8919477995317
741,537.9061053841272
742,469.9823157603396
743,472.8833458424969
744,532.9920891852842
745,569.8690157702223
746,628.1013184433746
747,487.57223699772834
748,601.9334022751506
749,468.5352739103124
750,513.0848263135497
751,468.02387234452834
752,543.0862229264889
753,549.7348919474875
754,456.08891822472754
755,545.2769099811458
756,548.0809788145291
757,565.3228553163203
758,608.3600991729759
759,628.6315820592678
760,608.4564607204189
761,583.7016878183459
762,528.5326165901248
763,516.2573514947179
764,509.60244346399026
765,568.7824986201825
766,475.09334743255124
767,494.68620199918433
768,564.7027873240999
769,573.0084263386603
770,460.2454449352937
771,444.7788327093792
772,565.5036661465022
773,524.9530981695983
774,574.5494443823313
775,590.3393071076351
776,497.97580417498637
777,542.7826595230376
778,621.9046815261802
779,493.46224993994076
780,477.5100993149527
781,481.4989222149457
782,555.0584131946509
783,509.42059385141243
784,544.6029937858433
785,486.9145847300918
786,520.5479241321943
787,455.635164347158
788,537.9580353048898
789,478.8393838166056
790,507.04958621775603
791,589.3582679385253
792,489.99174928220435
793,443.173278080125
794,583.4003955747315
795,575.6753039355627
796,507.85651566626274
797,562.5731411895011
798,620.098247170986
799,509.1534130960515
800,528.4964265044455
801,597.8533218152207
802,542.7407136080617
803,456.65459858987634
804,456.44893358403584
805,603.1475086470913
806,487.9815289421083
807,504.04013452673485
808,575.2568226629045
809,498.8410335963469
810,531.9451835292485
811,644.6062520040159
812,558.7887959488803
813,489.5138095702607
814,634.8609878035131
815,527.2432717528303
816,577.9188966985794
817,536.5923972035857
818,449.3742363852012
819,488.60893656817217
820,490.57483377632417
821,530.6639752829639
822,474.76807729745406
823,517.5724499408441
824,567.5953006828546
825,471.08020584111716
826,243.51122049145462
827,478.3533441120332
828,565.2256172999187
829,483.59406363399916
830,469.09426778088766
831,478.2247518891097
832,580.8184301849597
833,530.513427488122
834,455.73837504340077
835,465.7735591634636
836,618.3466935996366
837,564.261689571433
838,465.94142552402735
839,575.6028196879132
840,511.18937377966364
841,568.9552788552259
842,631.4388061219141
843,610.817857826431
844,638.1582945684532
845,567.2256126879174
846,476.7044917578939
847,554.4878088911493
848,506.77417363061926
849,433.48126537063985
850,515.235712749804
851,454.7199178955795
852,605.9657432094843
853,448.13901718841953
854,515.3505860927261
855,613.4097494505562
856,533.611628740833
857,459.29344546010094
858,443.22923827882295
859,571.8868777136532
860,589.7988373938949
861,489.9040444555605
862,599.3747724127378
863,620.573776625006
864,514.0438554039249
865,566.5236253799155
866,489.54875751203167
867,514.9951211944051
868,529.3685171106871
869,496.91654999499895
870,557.4183579998494
871,469.20716298752365
872,494.70606702704777
873,629.9855609634861
874,587.2864985661981
875,437.59392954568597
876,498.50274881390857
877,571.1583646825198
878,576.0648314764857
879,643.1295556088336
880,518.2251287251169
881,575.972488502581
882,521.6244573068665
883,483.4110076200182
884,558.0516159981903
885,516.9734414246471
886,477.24726166334807
887,483.60708118204576
888,485.82176534199994
889,588.4536445866678
890,516.2240314299003
891,487.1592466171536
892,498.40106446253014
893,571.0152352821545
894,617.4125345756817
895,427.87896911811384
896,497.6189635533441
897,539.0879395664434
898,585.2099400659383
899,462.6554737214781
900,619.6111130333533
901,469.1508483878542
902,473.71840384187107
903,528.6547823445812
904,473.6055336745291
905,500.3963234953346
906,466.7497393388103
907,512.2597230089788
908,569.5514072122729
909,469.75682863024196
910,623.9800855615057
911,570.9391313532548
912,545.4965751381698
913,451.52827367267963
914,442.59090749314964
915,501.6521232957767
916,499.4465732528944
917,534.7264785945874
918,617.7363015190355
919,541.9237190960454
920,637.2046238856146
921,518.883988937905
922,472.40827892639055
923,542.7614902146413
924,552.3708706588576
925,518.290669172451
926,602.4596987220472
927,585.3602948291139
928,491.0546132224999
929,447.1088932775535
930,529.8597715579422
931,672.6398536213836
932,577.9602915001045
933,552.2589021650475
934,524.6480660097276
935,519.9773697123251
936,552.5031683398043
937,474.5675070791856
938,627.6017915303981
939,601.6948709044599
940,427.8492299167417
941,524.3396888962418
942,590.5011766885073
943,507.08960402049365
944,468.56122773299455
945,519.0561499309125
946,480.95003184883046
947,525.3698889295666
948,632.6957823043574
949,595.6737217831031
950,627.1263271750254
951,582.4900011091551
952,488.5792845555488
953,485.60251742963067
954,465.66521199266725
955,501.8207884311068
956,577.0435037128262
957,575.7652443674451
958,624.1249418146197
959,502.3966090384894
960,501.01855256285637
961,540.2980722537854
962,495.78225715902295
963,520.0650174621875
964,496.8577584938328
965,464.4572034385639
966,559.1493951140619
967,559.8559430095598
968,441.1382905674041
969,452.0779103064924
970,564.8518127468636
971,505.0252141628244
972,529.5349469225539
973,432.42232291044456
974,501.28957266209477
975,603.2105819351278
976,521.167009405356
977,498.20739867624815
978,506.55445724805764
979,577.379345122406
980,545.8801556454134
981,449.4298382552923
982,582.6448365316584
983,474.7236323537669
984,460.9544526912402
985,543.7336220363152
986,619.2108235062129
987,547.4827883483132
988,555.6421446919121
989,495.9785606407547
990,553.8681767001996
991,505.992039416031
992,559.8117104418832
993,519.5349772501979
994,537.989549908185
995,607.4098874278143
996,560.0273814883071
997,525.4544548945055
998,446.9532862369756
999,524.4036026994091
1000,572.6596822758171
1001,553.0791563179217
1002,570.5929548710507
1003,473.450049019268
1004,637.2543745591718
1005,488.10435309005805
1006,457.36756524701764
1007,444.5824937331517
1008,592.1981471436545
1009,534.8472117326843
1010,646.1769277320901
1011,540.958848922713
1012,592.0443807415021
1013,563.7817320761413
1014,586.7742085758053
1015,512.3004928520172
1016,531.528806119109
1017,494.92818109300146
1018,461.1942217553699
1019,587.3704402840617
1020,544.7492092614393
1021,529.3445040828667
1022,620.2491574736762
1023,472.9341793717779
1024,542.2360263127057
1025,471.87374238073
1026,501.430774947494
1027,561.0633141118416
1028,576.72025531692
1029,483.46236002938605
1030,478.83360902711485
1031,487.14769982040497
1032,587.0993230989609
1033,469.38647330017824
1034,616.1791564230261
1035,534.0592869070429
1036,483.05306247851286
1037,571.1998195150759
1038,584.0867553566511
1039,544.1937145344086
1040,609.4079761744258
1041,440.1554563597332
1042,625.0510189278582
1043,477.30588857238615
1044,465.7383303724803
1045,524.4797716820043
1046,628.0200676761347
1047,516.0599020289493
1048,480.0298135181782
1049,528.5691261352946
1050,653.24629237865
1051,449.4318038293181
1052,481.6577181375182
1053,464.84930310154067
1054,457.30285728533255
1055,590.5695441140047
1056,574.6021468710228
1057,510.7451136553496
1058,594.4780273849528
1059,485.3841630533121
1060,614.0724586560145
1061,455.79652573989165
1062,598.8673098364725
1063,523.3089735093862
1064,582.9578790793543
1065,569.4636093140952
1066,575.8530727287333
1067,513.1793451039412
1068,583.749016936399
1069,467.4335680451364
1070,599.0556153288209
1071,479.7043983789773
1072,572.31290624034
1073,497.2521075139677
1074,554.7632757805353
1075,494.7709818309956
1076,524.3455995000731
1077,469.6687655314074
1078,566.9987864659822
1079,555.6096754121077
1080,535.9012554715023
1081,548.3839905330443
1082,490.83177478282056
1083,571.1974619956192
1084,481.489273331889
1085,541.459786812449
1086,539.7095325143794
1087,658.6918025616508
1088,513.5278360579366
1089,609.4527928646613
1090,438.9427838923282
1091,627.5784016738997
1092,460.9808185066549
1093,611.2891616155129
1094,572.8298867411838
1095,493.2030228255881
1096,482.57424556898457
1097,512.3163843792688
1098,577.829234713878
1099,581.2005192616678
1100,553.9359312810825
1101,492.66466358930734
1102,562.4111049854566
1103,555.6502514556553
1104,599.4168383087058
1105,492.8877609964315
1106,491.35748248831317
1107,448.952549951852
1108,484.5197767728512
1109,496.47789395620134
1110,545.7116547146309
1111,556.7841829658507
1112,645.4593679482846
1113,476.50463174932935
1114,481.6456280726839
1115,512.1857667748861
1116,573.6878127314432
1117,531.6046190979331
1118,530.9843631759713
1119,456.4523165894678
1120,636.727539468255
1121,461.3960206309517
1122,457.941159524163
1123,445.57577604622054
1124,552.705864776509
1125,476.3015112651453
1126,546.2313214616604
1127,545.2358058818264
1128,582.5781119908929
1129,626.4881729542117
1130,564.1389477575044
1131,634.7514376086758
1132,578.4148819445002
1133,600.4842117315484
1134,587.2675788720046
1135,452.1065264262649
1136,552.8935733181403
1137,593.869480277456
1138,598.3594339141841
1139,495.8540243381679
1140,516.4271017807207
1141,577.9932403202821
1142,493.42694083887307
1143,465.30749796551606
1144,603.294457979858
1145,557.2438549498347
1146,612.9786812786616
1147,522.2435511793585
1148,502.43896508026666
1149,505.7534417421376
1150,581.2447032333505
1151,494.2720116011314
1152,576.8649149764611
1153,513.2929331637202
1154,647.9392412327988
1155,510.8659273965847
1156,624.9504097712149
1157,646.5083380201831
1158,561.3426944070502
1159,519.3320604910416
1160,486.3513573511738
1161,532.6683208730451
1162,539.4090252791135
1163,502.75239523552966
1164,577.1842559128088
1165,562.2619194185852
1166,523.2062990167578
1167,462.76301609967885
1168,473.9711899225408
1169,464.7342655191245
1170,511.113341119273
1171,541.4572856708164
1172,520.8521336822744
1173,558.4457893422995
1174,537.5334974304167
1175,531.1180554971022
1176,458.1238936408086
1177,476.024508197147
1178,463.0288386944542
1179,582.80538359932
1180,462.7214565079647
1181,499.6663660177271
1182,579.4706032196065
1183,567.7577042373642
1184,500.80719298420763
1185,608.9352349971314
1186,492.33663087929494
1187,433.31476069584534
1188,523.3322874868821
1189,579.0546727005916
1190,509.90775224874176
1191,484.4904557385588
1192,572.6849816663137
1193,535.2548861083527
1194,487.6118207643151
1195,471.85886692061894
1196,578.744348851071
1197,510.2083169478642
1198,570.6211647383564
1199,452.2521007934204
1200,462.3411237317292
1201,451.51705697952514
1202,454.6672739225015
1203,594.2578682099615
1204,526.3063578122512
1205,453.1755877676407
1206,607.0152721202002
1207,482.53335531132547
1208,565.9756709601435
1209,453.44385838709957
1210,497.95153686741645
1211,564.9182116255879
1212,661.6648883387945
1213,551.3298491199023
1214,548.9344845152252
1215,503.5883799354812
1216,468.63178017923974
1217,529.0642467135059
1218,468.2548405549866
1219,503.15165974370285
1220,600.8022084243147
1221,605.7707909992323
1222,510.0451730780128
1223,585.8078609518351
1224,465.52787819278603
1225,454.7305797802345
1226,461.40998488346185
1227,554.1137253083441
1228,531.676138999286
1229,613.2346429107165
1230,597.9973973060514
1231,503.673505999632
1232,509.33668198901205
1233,543.9636300573449
1234,497.77284970914957
1235,547.3787889026245
1236,512.5638274002511
1237,604.4813594265555
1238,500.1667620785628
1239,528.9964165991809
1240,445.8746679984878
1241,455.3687654196139
1242,484.1144909039429
1243,472.851309762949
1244,496.44380348176117
1245,480.6736875362676
1246,462.2903492148616
1247,493.1948034872214
1248,565.4207241571535
1249,434.11771479446077
1250,598.7718393212141
1251,522.1961864163175
1252,543.5466495291529
1253,534.2273599460065
1254,453.4547185379437
1255,555.9042851408618
1256,589.616546512973
1257,447.48125935746907
1258,589.1144060070689
1259,560.3849881855415
1260,652.9044512663825
1261,571.9556973765115
1262,496.0248916174444
1263,460.90166425271184
1264,506.2167593281398
1265,546.7427813676654
1266,491.73103545275194
1267,456.33392591827015
1268,530.2517625296724
1269,522.247803473966
1270,517.7439727208247
1271,523.8502611955945
1272,520.0800332747588
1273,504.08080042759843
1274,583.0306915213071
1275,495.49799333021076
1276,557.6010342223074
1277,590.4871067698986
1278,582.3289714361798
1279,613.7218444696739
1280,456.0898133341155
1281,650.6712938829354
1282,514.5493476871302
1283,516.2211922090745
1284,435.81704706916094
1285,566.1492286422645
1286,442.44167416734075
1287,446.2964460155106
1288,486.36724726526114
1289,487.4340946598455
1290,469.11101774184243
1291,466.00701689581024
1292,478.6705268328618
1293,620.4317007571768
1294,570.9776870295475
1295,532.37585990248
1296,576.5201828534653
1297,540.6002429524032
1298,510.6411323925109
1299,508.517894061191
1300,491.64354807061017
1301,453.9378677351342
1302,598.9840913025167
1303,458.8291638801794
1304,512.5544171500815
1305,521.7628082298436
1306,570.7991616972457
1307,499.485608001663
1308,572.5069606984662
1309,498.5875242587722
1310,435.3992202525979
1311,559.1486196801594
1312,495.1639016813608
1313,492.62756746589685
1314,527.6789518930798
1315,465.34498682973646
1316,583.0026074922362
1317,643.7146975142566
1318,464.64893023509114
1319,480.4199317276922
1320,527.6818384988773
1321,533.8477898367682
1322,602.1077770264308
1323,470.9350780720503
1324,469.62528287706874
1325,567.5835655793031
1326,459.33267788610874
1327,456.6642997633514
1328,602.5083839217272
1329,523.6286722494027
1330,501.1879267673018
1331,509.78979601822965
1332,532.1700533904159
1333,454.67911850045533
1334,569.1526256070283
1335,473.2943725857973
1336,495.7466344486117
1337,442.7600779736167
1338,662.4898955432155
1339,597.9716954842468
1340,616.6821338382042
1341,443.5888041454776
1342,589.5283417264475
1343,496.91862678442146
1344,449.52486782498437
1345,661.2262957530539
1346,641.0490098674007
1347,556.2175731198885
1348,503.5868919403273
1349,605.9558707881188
1350,481.73517283946336
1351,575.6013076375829
1352,622.1661952559133
1353,573.2568199715113
1354,459.51222862788205
1355,459.51932385778133
1356,506.15473824263876
1357,642.3292885165841
1358,576.7056772680297
1359,483.32525662181007
1360,473.52847113708253
1361,591.24383433992
1362,594.7263260334013
1363,508.39205682991746
1364,588.8248189298508
1365,511.6446912554551
1366,470.78996103664076
1367,564.0697454494534
1368,613.0211249908097
1369,472.17955613219897
1370,609.9846350492998
